,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,neighborhood
15,OiE_FU-Q65Qc5_NemKN9FA,amazing-thai-cuisine-seattle,Amazing Thai Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/mZrNLz-6MnrsaWlp7Rtj_w/o.jpg,False,https://www.yelp.com/biz/amazing-thai-cuisine-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,577.0,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 47.66679, 'longitude': -122.31707}",['delivery'],$,"{'address1': '5210 Roosevelt Way NE', 'address2': 'Ste B', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['5210 Roosevelt Way NE', 'Ste B', 'Seattle, WA 98105']}",+12065280102,(206) 528-0102,476.97173522532023,University District
16,n3KaV4ojMr34zdnJBTvRAw,aladdin-falafel-corner-seattle-2,Aladdin Falafel Corner,https://s3-media4.fl.yelpcdn.com/bphoto/ufQPl_gB-bGNYfVFx5jSew/o.jpg,False,https://www.yelp.com/biz/aladdin-falafel-corner-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,430.0,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 47.66244, 'longitude': -122.31344}",['delivery'],$$,"{'address1': '4541 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4541 University Way NE', 'Seattle, WA 98105']}",+12065489539,(206) 548-9539,95.62236539216715,University District
17,yds87barU543IKsndiiBqA,bok-a-bok-fried-chicken-seattle-9,Bok a Bok Fried Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/93ZS_u8Umkw4eqAufirbbg/o.jpg,False,https://www.yelp.com/biz/bok-a-bok-fried-chicken-seattle-9?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,30.0,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 47.66671, 'longitude': -122.3134}",['delivery'],$$,"{'address1': '5201 University Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['5201 University Way NE', 'Seattle, WA 98105']}",+12066695976,(206) 669-5976,375.2944154518608,University District
18,9vp47oNBP3iHTTPgrsWyNQ,little-duck-seattle-2,Little Duck,https://s3-media1.fl.yelpcdn.com/bphoto/rPdSUtYFuMrCDAmY77HD4w/o.jpg,False,https://www.yelp.com/biz/little-duck-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,79.0,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 47.65707, 'longitude': -122.31748}",['delivery'],$$,"{'address1': '4100 Roosevelt Way NE', 'address2': 'Unit B', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4100 Roosevelt Way NE', 'Unit B', 'Seattle, WA 98105']}",,,763.6028406675442,University District
19,L6biEXXK_AfgN5SIJhqpFA,dl-bbq-seattle,DL BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/LKRyHx0-tMhfURwXNyz8bQ/o.jpg,False,https://www.yelp.com/biz/dl-bbq-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,57.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 47.6629180908203, 'longitude': -122.316184997559}",[],,"{'address1': '4520 The Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4520 The Ave', 'Seattle, WA 98105']}",,,144.73986693720875,University District
20,4RYqVtK-BHQ9jH7Yzk9nqA,palmi-korean-bbq-seattle,Palmi Korean BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/4uI7P5_bIMvxof1Ha-LDfw/o.jpg,False,https://www.yelp.com/biz/palmi-korean-bbq-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,218.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 47.66234, 'longitude': -122.31278}","['delivery', 'pickup']",$$,"{'address1': '4534 University Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4534 University Way NE', 'Seattle, WA 98105']}",+12066339993,(206) 633-9993,118.62584298346967,University District
21,qzIumu1abxuNyvpH_JzI_A,arepa-venezuelan-kitchen-seattle,Arepa Venezuelan Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/u96Sox-qIgsF_3Hqi9U0rA/o.jpg,False,https://www.yelp.com/biz/arepa-venezuelan-kitchen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,281.0,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 47.6647592219734, 'longitude': -122.312693352331}","['delivery', 'pickup']",$,"{'address1': '1405 NE 50th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['1405 NE 50th St', 'Seattle, WA 98105']}",+12065564879,(206) 556-4879,166.04864362360408,University District
22,mGPFMGBfu64j5KEaZO8JfQ,mei-mei-cafe-seattle-2,Mei Mei Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/mvHcPHRNgfpzUxbnlfMMEA/o.jpg,False,https://www.yelp.com/biz/mei-mei-cafe-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,43.0,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 47.66529, 'longitude': -122.31705}",['delivery'],,"{'address1': '1004 NE 50th St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['1004 NE 50th St', 'Seattle, WA 98105']}",+12067292218,(206) 729-2218,351.59059605249263,University District
23,52VtaJnuXu6jR8Te-yReJw,byrek-and-baguette-seattle-2,Byrek & Baguette,https://s3-media3.fl.yelpcdn.com/bphoto/Q5g3j0HYaqI7J9V7LSYSyw/o.jpg,False,https://www.yelp.com/biz/byrek-and-baguette-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,74.0,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 47.65867, 'longitude': -122.31352}","['delivery', 'pickup']",,"{'address1': '4209 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4209 University Way NE', 'Seattle, WA 98105']}",+12066323864,(206) 632-3864,518.2784539677568,University District
24,3rfoWwB2LsG6TSbmKk3C-w,just-burgers-seattle-4,Just Burgers,https://s3-media4.fl.yelpcdn.com/bphoto/R0w-KkNJy_7pCRCavFWNtA/o.jpg,False,https://www.yelp.com/biz/just-burgers-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,323.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 47.661621, 'longitude': -122.312979}",['delivery'],$$,"{'address1': '4510 University Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4510 University Way NE', 'Seattle, WA 98105']}",+12065473300,(206) 547-3300,192.71187752299926,University District
25,m_x3dvMGCvXF0Fj6AeauoA,morsel-seattle,Morsel,https://s3-media1.fl.yelpcdn.com/bphoto/WrYZqa_bR0Q4KDU5IQ5DOA/o.jpg,False,https://www.yelp.com/biz/morsel-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,982.0,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 47.665441, 'longitude': -122.312814}",['delivery'],$,"{'address1': '5000 University Way NE', 'address2': 'Ste D', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['5000 University Way NE', 'Ste D', 'Seattle, WA 98105']}",+12062680154,(206) 268-0154,237.71906538001176,University District
26,3j0mbVydssyv8qXAEmvHGw,shawarma-king-seattle-7,Shawarma King,https://s3-media1.fl.yelpcdn.com/bphoto/uDG1uQjgfxybgbP9jqkaxA/o.jpg,False,https://www.yelp.com/biz/shawarma-king-seattle-7?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,247.0,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'egyptian', 'title': 'Egyptian'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"{'latitude': 47.66093, 'longitude': -122.31359}",['pickup'],$,"{'address1': '4337 University Way NE', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4337 University Way NE', 'Seattle, WA 98105']}",+12064201484,(206) 420-1484,269.2299740443017,University District
27,OuIBnrO2mPgs-RKEgUIeCg,u-dupbop-seattle,U DupBop,https://s3-media1.fl.yelpcdn.com/bphoto/ShDrNBlkbDblo_LIOKmJTQ/o.jpg,False,https://www.yelp.com/biz/u-dupbop-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,17.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.65774, 'longitude': -122.31289}",[],$$,"{'address1': '4124 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4124 University Way NE', 'Seattle, WA 98105']}",+12066326975,(206) 632-6975,649.8242973591722,University District
28,PFzF3dcRKGcziTf4KT0Skw,korean-tofu-house-seattle,Korean Tofu House,https://s3-media1.fl.yelpcdn.com/bphoto/ryER8PN_09VIiClD3EhEug/o.jpg,False,https://www.yelp.com/biz/korean-tofu-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,692.0,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.658422, 'longitude': -122.31397}",['delivery'],$,"{'address1': '4142 Brooklyn Ave NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4142 Brooklyn Ave NE', 'Seattle, WA 98105']}",+12066323119,(206) 632-3119,548.2068800892799,University District
29,LDsQvhA_cuYZE7EFxVvOnA,wann-yen-seattle,Wann Yen,https://s3-media1.fl.yelpcdn.com/bphoto/Ix-Z7hsQOwx_8NybyqGbig/o.jpg,False,https://www.yelp.com/biz/wann-yen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,131.0,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 47.65969, 'longitude': -122.31346}",[],$,"{'address1': '1313 NE 43rd St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['1313 NE 43rd St', 'Seattle, WA 98105']}",+12064325902,(206) 432-5902,405.60966238287983,University District
30,FJlMfEtr7E-uTzUxspuzIg,cedars-restaurant-seattle-5,Cedars Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/zaajILbnOXH-lBizPfbhbQ/o.jpg,False,https://www.yelp.com/biz/cedars-restaurant-seattle-5?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,841.0,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.5,"{'latitude': 47.6647397425756, 'longitude': -122.31433656316}","['delivery', 'pickup']",$$,"{'address1': '4759 Brooklyn Ave NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4759 Brooklyn Ave NE', 'Seattle, WA 98105']}",+12065274000,(206) 527-4000,172.47246233666928,University District
31,bQdXWR5TBbWqMGDdKUo7wg,hawaii-bbq-restaurant-seattle-2,Hawaii BBQ Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/LcLtbpuRg9HxgeCCDE2mQA/o.jpg,False,https://www.yelp.com/biz/hawaii-bbq-restaurant-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,162.0,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",3.0,"{'latitude': 47.6627388, 'longitude': -122.3133469}","['delivery', 'pickup']",$,"{'address1': '4549 University Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4549 University Way NE', 'Seattle, WA 98105']}",+12065227740,(206) 522-7740,66.75894153021353,University District
32,4UJ-fTAEaHrAt7trx9IvVg,qian-noodles-seattle,Qian Noodles,https://s3-media2.fl.yelpcdn.com/bphoto/-rnOdPydX516ilhcePIGgA/o.jpg,False,https://www.yelp.com/biz/qian-noodles-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,6.0,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 47.663962, 'longitude': -122.312757}",[],,"{'address1': '4730 University Way', 'address2': 'Ste 108', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4730 University Way', 'Ste 108', 'Seattle, WA 98105']}",,,83.06585742601233,University District
33,Xv2_nddmFkn6QMJobAF2uw,hiroshis-poke-seattle-3,Hiroshi's Poke,https://s3-media1.fl.yelpcdn.com/bphoto/0GqKYagbw0iJBPW2YHPsvw/o.jpg,False,https://www.yelp.com/biz/hiroshis-poke-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,255.0,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 47.66359, 'longitude': -122.31609}",['delivery'],$$,"{'address1': '4712 11th Ave NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4712 11th Ave NE', 'Seattle, WA 98105']}",+12065880908,(206) 588-0908,206.40094823518353,University District
34,5ZicYrNlgXOP-ByT8tICIQ,the-bob-seattle,The BoB,https://s3-media1.fl.yelpcdn.com/bphoto/NxdGx-U_L5yrEK5cPaE4Yg/o.jpg,False,https://www.yelp.com/biz/the-bob-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,27.0,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.65774, 'longitude': -122.3135}",[],,"{'address1': '4131 University Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4131 University Way NE', 'Seattle, WA 98105']}",,,617.5865218377444,University District
35,ALVH3eTNdUvX85I7yKjd_g,sichuan-hot-pot-seattle,Sichuan Hot Pot,https://s3-media1.fl.yelpcdn.com/bphoto/Z4PLOJJFdgMAbbbjPcgdtA/o.jpg,False,https://www.yelp.com/biz/sichuan-hot-pot-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,61.0,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'szechuan', 'title': 'Szechuan'}]",3.5,"{'latitude': 47.6643, 'longitude': -122.31557}","['delivery', 'pickup']",$$,"{'address1': '4741 12th Ave NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4741 12th Ave NE', 'Seattle, WA 98105']}",+12064207167,(206) 420-7167,192.954009114747,University District
36,6OVriioGG7w7Nwq5Q25WtA,portage-bay-cafe-roosevelt-seattle,Portage Bay Cafe - Roosevelt,https://s3-media1.fl.yelpcdn.com/bphoto/Iyxcf_g_Tst5wYqYULMyzw/o.jpg,False,https://www.yelp.com/biz/portage-bay-cafe-roosevelt-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,2354.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 47.65757, 'longitude': -122.3176}","['delivery', 'restaurant_reservation']",$$,"{'address1': '4130 Roosevelt Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4130 Roosevelt Way NE', 'Seattle, WA 98105']}",+12065478230,(206) 547-8230,693.7530901355498,University District
37,5XwHWgN90kae2IeTe7eXOQ,beetle-cafe-seattle-4,Beetle Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/fCk4vAb_rBOcLlkO3kTM1w/o.jpg,False,https://www.yelp.com/biz/beetle-cafe-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,112.0,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 47.6608, 'longitude': -122.31283}",['delivery'],$,"{'address1': '4334 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4334 University Way NE', 'Seattle, WA 98105']}",+12065470977,(206) 547-0977,284.50100061653245,University District
38,7F473Qfy0eRD6_5lgfWTSA,taste-of-india-seattle,Taste of India,https://s3-media1.fl.yelpcdn.com/bphoto/HW44UOamjSJ86E2gd0XzTQ/o.jpg,False,https://www.yelp.com/biz/taste-of-india-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1538.0,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 47.669083, 'longitude': -122.317484}","['delivery', 'pickup']",$$,"{'address1': '5517 Roosevelt Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['5517 Roosevelt Way NE', 'Seattle, WA 98105']}",+12065281575,(206) 528-1575,709.845456616312,University District
39,fKt8ohlxMPuX3-MCxBZ5MQ,chicglet-seattle,Chicglet,https://s3-media2.fl.yelpcdn.com/bphoto/51S3e8aBv5_AmBK2vDu0_w/o.jpg,False,https://www.yelp.com/biz/chicglet-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,46.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 47.65796, 'longitude': -122.31354}",['delivery'],$$,"{'address1': '4135 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4135 University Way NE', 'Seattle, WA 98105']}",+12065479724,(206) 547-9724,600.3951878243812,University District
40,Lor2nktYi-oiKGeLsywr4w,sizzle-and-crunch-seattle,Sizzle&Crunch,https://s3-media1.fl.yelpcdn.com/bphoto/JKIpCmNCHiU9kVPJctw2Ug/o.jpg,False,https://www.yelp.com/biz/sizzle-and-crunch-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,338.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 47.65822, 'longitude': -122.31372}",['delivery'],$,"{'address1': '1313 NE 42nd St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['1313 NE 42nd St', 'Seattle, WA 98105']}",,,570.5535401870821,University District
41,l8WsGjAW7VnpWr7ni-Ndjg,red-pepper-seattle,Red Pepper,https://s3-media3.fl.yelpcdn.com/bphoto/r1kzCROxSARHSBJ7CpLsyw/o.jpg,False,https://www.yelp.com/biz/red-pepper-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,170.0,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 47.6626122, 'longitude': -122.313306257129}",['pickup'],$$,"{'address1': '4545 University Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4545 University Way NE', 'Seattle, WA 98105']}",+12069069679,(206) 906-9679,80.4723129631796,University District
42,JTgm_nkQ-k6DTdV0mo0hYQ,mr-lus-burgers-and-seafood-seattle,Mr Lu's Burgers & Seafood,https://s3-media4.fl.yelpcdn.com/bphoto/ucYj4_cyEW6y0iSk0AKn6g/o.jpg,False,https://www.yelp.com/biz/mr-lus-burgers-and-seafood-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,213.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 47.66464, 'longitude': -122.31274}","['delivery', 'pickup']",$,"{'address1': '4752 University Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4752 University Way NE', 'Seattle, WA 98105']}",+12065250365,(206) 525-0365,149.40901771802407,University District
43,ey3ZKiiXx2WG5nmQWix2tw,pho-shizzle-seattle-2,Pho Shizzle,https://s3-media1.fl.yelpcdn.com/bphoto/Imo7hwAvwLKdblZ49l0zgQ/o.jpg,False,https://www.yelp.com/biz/pho-shizzle-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,216.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.6594222814143, 'longitude': -122.313303070205}",['delivery'],$,"{'address1': '4235 University Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['4235 University Way NE', 'Seattle, WA 98105']}",+12066321078,(206) 632-1078,435.0948633628222,University District
