,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,cuisine,latitude,longitude,address1,address2,address3,city,zip_code,state,country
32,gB4EYJyfojVme3sle9xz-Q,eve-fremont-seattle,Eve Fremont,https://s3-media2.fl.yelpcdn.com/bphoto/8IHet-kKj8YD9BzxlLo1KQ/o.jpg,False,https://www.yelp.com/biz/eve-fremont-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,264.0,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$,+12069007186,(206) 900-7186,2887.1918016419486,newamerican,47.64972,-122.34895,704 N 34th St,,,Seattle,98103,WA,US
33,hEls5TeoqMGSoi89fK6Cdg,flintcreek-cattle-seattle-2,Flintcreek Cattle,https://s3-media4.fl.yelpcdn.com/bphoto/oSTIRuwo60fTpqba3Zki6w/o.jpg,False,https://www.yelp.com/biz/flintcreek-cattle-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,394.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,['delivery'],$$$,+12064575656,(206) 457-5656,7382.261698856925,newamerican,47.6904199617095,-122.355570159853,8421 Greenwood Ave N,,,Seattle,98103,WA,US
34,GuL-R5aO4IE_NhyNjLBLtg,pioneer-square-d-and-e-seattle,Pioneer Square D&E,https://s3-media4.fl.yelpcdn.com/bphoto/nATMsrgUiN1_iMLXZ8HTCQ/o.jpg,False,https://www.yelp.com/biz/pioneer-square-d-and-e-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,75.0,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$,+12064457472,(206) 445-7472,2895.2097144108952,newamerican,47.59947,-122.33132,314 Second Ave S,,,Seattle,98104,WA,US
35,Q4dPtOyxv86e-EYjs1aHbw,2120-seattle,2120,https://s3-media2.fl.yelpcdn.com/bphoto/ZaJQiUxV6qvP-hAln-HfLQ/o.jpg,False,https://www.yelp.com/biz/2120-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,305.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,['delivery'],$$,+12068298700,(206) 829-8700,1131.820357433953,newamerican,47.6157481377074,-122.340220477087,2120 6th Ave,,,Seattle,98121,WA,US
36,w8Frh2uJcT7eWBtPEBxfkA,terra-plata-seattle,Terra Plata,https://s3-media1.fl.yelpcdn.com/bphoto/v0f8FaJm3Y0Z7ptr3xLvOQ/o.jpg,False,https://www.yelp.com/biz/terra-plata-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,897.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,['delivery'],$$$,+12063251501,(206) 325-1501,1343.3859271446,newamerican,47.61449,-122.32807,1501 Melrose Ave,,,Seattle,98122,WA,US
37,wGNjgNj0VxE3exRkPXShzQ,rays-boathouse-seattle-2,Ray's Boathouse,https://s3-media1.fl.yelpcdn.com/bphoto/hjXoOdBKw-3eC0Obm0CfgA/o.jpg,False,https://www.yelp.com/biz/rays-boathouse-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,993.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,[],$$$,+12067893770,(206) 789-3770,7592.438549919361,newamerican,47.67307,-122.40716,6049 Seaview Ave NW,,,Seattle,98107,WA,US
38,SG5DrR107I8AYBDqNrfimw,no-anchor-seattle-3,No Anchor,https://s3-media1.fl.yelpcdn.com/bphoto/7F55NhkXdGiU-5qmn3a3iA/o.jpg,False,https://www.yelp.com/biz/no-anchor-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,218.0,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,[],$$,+12064482610,(206) 448-2610,1485.0709012193176,newamerican,47.615296,-122.348435,2505 2nd Ave,Ste 105,,Seattle,98121,WA,US
40,gamLTtrQNyjvaEPL6p6OVQ,palace-kitchen-seattle,Palace Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/-fcrXXVXKa6gPFgxE80Zgg/o.jpg,False,https://www.yelp.com/biz/palace-kitchen-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1106.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,['delivery'],$$$,+12064482001,(206) 448-2001,1252.3404746475617,newamerican,47.61459,-122.34002,2030 5th Ave,,,Seattle,98121,WA,US
42,6RIduFsu4oCRRe0cwZl0Nw,betty-seattle,Betty,https://s3-media4.fl.yelpcdn.com/bphoto/3ufSRJcU8VyM_2RELPFWrw/o.jpg,False,https://www.yelp.com/biz/betty-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,369.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$,+12063523773,(206) 352-3773,1824.0687639519542,newamerican,47.63267,-122.35727,1507 Queen Anne Ave N,,,Seattle,98109,WA,US
44,phbhMeEye0H2I009xbID2w,the-backdoor-seattle,The Backdoor,https://s3-media3.fl.yelpcdn.com/bphoto/WOsZ-j8mdFNdgfxI7CeCcw/o.jpg,False,https://www.yelp.com/biz/the-backdoor-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,269.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],$$,+12066327322,(206) 632-7322,3238.8238531202446,newamerican,47.65219,-122.35267,462 N 36th St,,,Seattle,98103,WA,US
48,ElzS9k2liA5twi25T2XSXQ,shuckers-oyster-bar-seattle,Shuckers Oyster Bar,https://s3-media2.fl.yelpcdn.com/bphoto/F6r35IVtoLiwq3K1K1J_uw/o.jpg,False,https://www.yelp.com/biz/shuckers-oyster-bar-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,520.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",4.0,['delivery'],$$$,+12066211984,(206) 621-1984,1974.9837614008266,newamerican,47.607681597618,-122.334140238098,411 University Street,,,Seattle,98101,WA,US
49,DgNKaOrCZg4CB51QY2DHMQ,eight-row-seattle,Eight Row,https://s3-media4.fl.yelpcdn.com/bphoto/VYg2Us-aktp9a6sIC54tyg/o.jpg,False,https://www.yelp.com/biz/eight-row-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,79.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,[],$$$,+12062943178,(206) 294-3178,6136.835642638593,newamerican,47.68012,-122.32437,7102 Woodlawn Ave NE,,,Seattle,98115,WA,US
51,WTATU5YEkzz8ut-patK5gw,the-shambles-seattle,The Shambles,https://s3-media3.fl.yelpcdn.com/bphoto/1KoNMHSTSd5XmikBIZ5q8A/o.jpg,False,https://www.yelp.com/biz/the-shambles-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,179.0,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,['delivery'],$$,+12066590074,(206) 659-0074,7009.720735397923,newamerican,47.6865,-122.31236,7777 15th Ave NE,,,Seattle,98115,WA,US
53,Sbj_J9u0CgiKOo371bD4Kg,violet-seattle-2,Violet,https://s3-media3.fl.yelpcdn.com/bphoto/4ZuNJYn6ODhVt8q0EsJwUQ/o.jpg,False,https://www.yelp.com/biz/violet-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,56.0,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,[],$$$,+12066952588,(206) 695-2588,1677.8161923160844,newamerican,47.61732,-122.31664,1734 12th Ave,,,Seattle,98122,WA,US
54,xyhn0k4D1B7EmcPid8OCZQ,opus-co-seattle-2,Opus Co,https://s3-media2.fl.yelpcdn.com/bphoto/00j4ahHcB8A3SB1139vKKA/o.jpg,False,https://www.yelp.com/biz/opus-co-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,107.0,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,['delivery'],$$$,+12064208360,(206) 420-8360,6551.822132564527,newamerican,47.68286,-122.35507,7410 Greenwood Ave N,,,Seattle,98103,WA,US
55,90n5DlmDwrgt26R4HvIxcw,mbar-seattle,Mbar,https://s3-media2.fl.yelpcdn.com/bphoto/CLCVAEM3KB_dtif5LXt8_g/o.jpg,False,https://www.yelp.com/biz/mbar-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,393.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,['delivery'],$$$,+12064578287,(206) 457-8287,322.27236168681173,newamerican,47.62251,-122.3339,400 Fairview Ave N,Fl 14,,Seattle,98109,WA,US
56,pMO1xkA_-h4VrYylvcjnkg,single-shot-seattle,Single Shot,https://s3-media2.fl.yelpcdn.com/bphoto/nD68rdWAKDqNDUrhWGfcTQ/o.jpg,False,https://www.yelp.com/biz/single-shot-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,232.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$,+12064202238,(206) 420-2238,756.3899225526648,newamerican,47.624687,-122.325476,611 Summit Ave E,,,Seattle,98102,WA,US
57,JdYZWIAzjxVyUjt0zNR7kw,farestart-restaurant-seattle-2,FareStart Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/n5ek-gEYKLNrG7rjknWjVg/o.jpg,False,https://www.yelp.com/biz/farestart-restaurant-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,345.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,['delivery'],$$,+12062677601,(206) 267-7601,1139.1356041196038,newamerican,47.6152682020093,-122.337560722511,700 Virginia St,,,Seattle,98101,WA,US
59,ehRi1S7QHUvl5LCJhEoepg,sand-point-grill-seattle-2,Sand Point Grill,https://s3-media4.fl.yelpcdn.com/bphoto/eSsr9BFW0bdyAohMpKL1IQ/o.jpg,False,https://www.yelp.com/biz/sand-point-grill-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,121.0,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$,+12067291303,(206) 729-1303,6464.9935905174625,newamerican,47.66811,-122.27691,5412 Sand Point Way NE,,,Seattle,98105,WA,US
60,LPixpaSpTlVhLdijpbRuoQ,good-bar-seattle-3,Good Bar,https://s3-media1.fl.yelpcdn.com/bphoto/W9LzotPdy3xZCNmOkv3NJA/o.jpg,False,https://www.yelp.com/biz/good-bar-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,177.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,['delivery'],$$,+12066242337,(206) 624-2337,2818.329609761296,newamerican,47.6002262966591,-122.331383719049,240 2nd Ave,Ste 101,,Seattle,98104,WA,US
61,qpfE2YYAN4DsKo_46yv2Qg,franks-oyster-house-and-champagne-parlor-seattle,Frank's Oyster House & Champagne Parlor,https://s3-media2.fl.yelpcdn.com/bphoto/8rePb6scLwo8F8SqLmluqQ/o.jpg,False,https://www.yelp.com/biz/franks-oyster-house-and-champagne-parlor-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,327.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'champagne_bars', 'title': 'Champagne Bars'}]",4.0,['delivery'],$$,+12065250220,(206) 525-0220,5541.346335596654,newamerican,47.66863,-122.29892,2616 NE 55th St,,,Seattle,98105,WA,US
62,qeOmotu43iqqgHvtiCHRRQ,the-pine-box-seattle,The Pine Box,https://s3-media3.fl.yelpcdn.com/bphoto/OX78HhM-NRC-UbULbiWzqA/o.jpg,False,https://www.yelp.com/biz/the-pine-box-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,487.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$$,+12065880375,(206) 588-0375,1260.3423339996953,newamerican,47.61549,-122.32767,1600 Melrose Ave,,,Seattle,98122,WA,US
63,CmlE763fqFgkBq4FK2GWtg,lark-seattle-2,Lark,https://s3-media1.fl.yelpcdn.com/bphoto/sfSWx9UyGxe5c-0lmpudJQ/o.jpg,False,https://www.yelp.com/biz/lark-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,260.0,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$$,+12063235275,(206) 323-5275,1880.5665289435792,newamerican,47.612419128418,-122.31965637207,952 E Seneca St,,,Seattle,98122,WA,US
65,AfS8nsjdOBwwPZQKwVCkGA,harrys-fine-foods-seattle-3,Harry's Fine Foods,https://s3-media1.fl.yelpcdn.com/bphoto/cPB0T2GPpRPZQPs5L6BylA/o.jpg,False,https://www.yelp.com/biz/harrys-fine-foods-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,161.0,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,[],$$,,,661.2171415316025,newamerican,47.6244506835938,-122.326805114746,601 Bellevue Ave E,,,Seattle,98102,WA,US
66,bB9mbLCKSvXltK8za8nK0A,matts-in-the-market-seattle,Matt's In The Market,https://s3-media3.fl.yelpcdn.com/bphoto/6cnJUwXtwire0DKlsrTTTQ/o.jpg,False,https://www.yelp.com/biz/matts-in-the-market-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,998.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,['delivery'],$$$,+12064677909,(206) 467-7909,1874.6459036561484,newamerican,47.60888,-122.34036,94 Pike St,Ste 32,,Seattle,98101,WA,US
67,8e3MieLe25mitGD8O9O91A,solo-seattle,Solo,https://s3-media4.fl.yelpcdn.com/bphoto/Bre6HodmBcQN2_SevFR4VQ/o.jpg,False,https://www.yelp.com/biz/solo-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,151.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"['pickup', 'delivery']",$$,+12062130080,(206) 213-0080,1240.8050629716365,newamerican,47.625544,-122.352066,200 Roy St,Ste 104,,Seattle,98109,WA,US
69,og1FbJYurFSyxY4RExgNtg,canon-seattle,Canon,https://s3-media2.fl.yelpcdn.com/bphoto/JQhisdKtbzjF8co2Yk-e1A/o.jpg,False,https://www.yelp.com/biz/canon-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,889.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$$,,,2122.4122094232785,newamerican,47.61127,-122.31657,928 12th Ave,,,Seattle,98122,WA,US
70,aavc3fYB9sq9ZdEuLJtdJw,nick-s-on-madison-seattle,Nick’s On Madison,https://s3-media4.fl.yelpcdn.com/bphoto/g-EJuCBJyj5QTnznLrcF4A/o.jpg,False,https://www.yelp.com/biz/nick-s-on-madison-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,20.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,['delivery'],,+12069007960,(206) 900-7960,3311.305782899883,newamerican,47.62649,-122.29128,3131 E Madison St,,,Seattle,98112,WA,US
71,24Jc2hoXyu2H9i6HPyUxiA,bar-vacilando-seattle,Bar Vacilando,https://s3-media1.fl.yelpcdn.com/bphoto/sGWyw9WAyJjZtR4CbVLUmA/o.jpg,False,https://www.yelp.com/biz/bar-vacilando-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,132.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$,+12064201584,(206) 420-1584,1724.3449491800704,newamerican,47.6221688,-122.3130131,405 15th Ave E,,,Seattle,98112,WA,US
72,c-VPsoYq4iVgjvd1lU3utA,conversation-seattle,Conversation,https://s3-media3.fl.yelpcdn.com/bphoto/qhL_QrreoDJdLY8HolFxhg/o.jpg,False,https://www.yelp.com/biz/conversation-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,76.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$$,+12065121097,(206) 512-1097,1706.9294964330647,newamerican,47.61048,-122.34134,110 Stewart St,,,Seattle,98101,WA,US
73,e-kVuLSYoTbyKcodoZ_eDQ,shelter-lounge-seattle-3,Shelter Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/p4VfiVMQkU6B6fS9PE-fxw/o.jpg,False,https://www.yelp.com/biz/shelter-lounge-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,352.0,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.0,['delivery'],$$,+12064207452,(206) 420-7452,6139.843823762134,newamerican,47.6801682,-122.3254471,7110 E Green Lake Dr N,,,Seattle,98115,WA,US
74,yUWE1S7cYMFVp2PqCX5p8g,alibi-room-seattle,Alibi Room,https://s3-media4.fl.yelpcdn.com/bphoto/NIzkbOuhd8geFu2U4LVWbg/o.jpg,False,https://www.yelp.com/biz/alibi-room-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,721.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$$,+12066233180,(206) 623-3180,1927.0118023218836,newamerican,47.60832,-122.34081,85 Pike St,Ste 410,,Seattle,98101,WA,US
75,NCGgR0h_oDzJ1-hdoyuoog,aerlume-seattle-2,Aerlume,https://s3-media1.fl.yelpcdn.com/bphoto/uIg5fDHXGcY75QVyOMBy9g/o.jpg,False,https://www.yelp.com/biz/aerlume-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,104.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,['delivery'],,+12065392200,(206) 539-2200,1752.5005154078935,newamerican,47.61079,-122.34481,2003 Western Ave,Ste C,,Seattle,98121,WA,US
76,zoaoqW4b2a5O4DE9LS45ow,goldfinch-tavern-seattle,Goldfinch Tavern,https://s3-media1.fl.yelpcdn.com/bphoto/TnuhUjzgbof9IryOro7BlA/o.jpg,False,https://www.yelp.com/biz/goldfinch-tavern-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,308.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$$,+12067497070,(206) 749-7070,2018.6157280653222,newamerican,47.607449,-122.339333,99 Union St,,,Seattle,98101,WA,US
77,t_gtukc6r3yI5TzDHwdVZw,the-neighbor-lady-seattle,The Neighbor Lady,https://s3-media2.fl.yelpcdn.com/bphoto/uu7qpZZuWm7eins3J70uVw/o.jpg,False,https://www.yelp.com/biz/the-neighbor-lady-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,157.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$,+12066952072,(206) 695-2072,2853.528687959338,newamerican,47.613193657257,-122.3020362854,2308 E Union St,,,Seattle,98122,WA,US
78,VuOw8cqU9ZYr45f3PltroA,tavern-law-seattle,Tavern Law,https://s3-media2.fl.yelpcdn.com/bphoto/dvUsB6s3P_clE2ljymv8vQ/o.jpg,False,https://www.yelp.com/biz/tavern-law-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,723.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$,+12063229734,(206) 322-9734,1963.4240505108314,newamerican,47.61324,-122.3166,1406 12th Ave,,,Seattle,98122,WA,US
81,oMy_YkyYr8u1_xs_WHkn8w,lady-jaye-seattle,Lady Jaye,https://s3-media1.fl.yelpcdn.com/bphoto/uCNoCEnDEZIqTfCgPqlJFQ/o.jpg,False,https://www.yelp.com/biz/lady-jaye-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,52.0,"[{'alias': 'smokehouse', 'title': 'Smokehouse'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,['delivery'],$$,+12064574029,(206) 457-4029,8019.172719500469,newamerican,47.56223,-122.38706,4523 California Ave SW,,,Seattle,98116,WA,US
85,sLxobzy_UAfZ3q3A9MdtDA,art-marble-21-seattle-2,Art Marble 21,https://s3-media1.fl.yelpcdn.com/bphoto/mSeZvOrkPytPWC1wCFhQWA/o.jpg,False,https://www.yelp.com/biz/art-marble-21-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,348.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,['delivery'],$$,+12062230300,(206) 223-0300,310.91245526037216,newamerican,47.62636,-122.339417,731 Westlake Ave N,,,Seattle,98109,WA,US
86,AROGz7BvHL9eGYE3-s45cw,retro-restaurant-and-lounge-seattle,Retro Restaurant & Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/ogHfj9wfwOX7TDYvJejmzA/o.jpg,False,https://www.yelp.com/biz/retro-restaurant-and-lounge-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,95.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,['delivery'],$$,+12064417374,(206) 441-7374,1572.714945958481,newamerican,47.6115303,-122.3399963,216 Stewart St,,,Seattle,98101,WA,US
